best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.471297860145569,0.13826312303543098,rms,922641176,500,2.333034737110138,2.471297860145569
1000,1.9563517943024635,0.08238202363252634,rms,922641176,1000,1.8739697706699372,1.9563517943024635
1500,1.6180901117622852,0.2946601934731006,rms,922641176,1500,1.3234299182891847,1.6180901117622852
1500,1.6180901117622852,0.7392860528826715,rms,922641176,2000,1.0533324080705642,1.7926184609532356
1500,1.6180901117622852,0.932093907147646,rms,922641176,2500,0.8319450914859772,1.7640389986336231
1500,1.6180901117622852,1.5885864561796188,rms,922641176,3000,0.5347468787431717,2.1233333349227905
1500,1.6180901117622852,2.0367792618274687,rms,922641176,3500,0.30940309196710586,2.3461823537945747
1500,1.6180901117622852,2.6529474188387394,rms,922641176,4000,0.171678773611784,2.8246261924505234
1500,1.6180901117622852,2.8242331613600253,rms,922641176,4500,0.12201900586485863,2.946252167224884
1500,1.6180901117622852,3.0379034884274008,rms,922641176,5000,0.10131373181939125,3.139217220246792
