best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4242952652275562,-0.01612643525004387,rms,405379411,500,2.4404217004776,2.4242952652275562
1000,2.2389619797468185,0.034993706345558095,rms,405379411,1000,2.2039682734012604,2.2389619797468185
1500,1.8979166820645332,0.056733244955539774,rms,405379411,1500,1.8411834371089935,1.8979166820645332
2000,1.4592843800783157,0.09891275942325595,rms,405379411,2000,1.3603716206550598,1.4592843800783157
2500,1.0183962248265743,0.03493131324648857,rms,405379411,2500,0.9834649115800858,1.0183962248265743
3000,0.922506894916296,0.1339115659892559,rms,405379411,3000,0.7885953289270401,0.922506894916296
3500,0.861774105578661,0.1532262594997883,rms,405379411,3500,0.7085478460788727,0.861774105578661
4000,0.8238237164914608,0.139094396084547,rms,405379411,4000,0.6847293204069138,0.8238237164914608
4500,0.8083926849067211,0.1937839798629284,rms,405379411,4500,0.6146087050437927,0.8083926849067211
5000,0.7642693743109703,0.1821716758608818,rms,405379411,5000,0.5820976984500885,0.7642693743109703
