best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.440454438328743,-0.01232542216777821,rms,1639699922,500,2.452779860496521,2.440454438328743
1000,2.2520521357655525,0.005040062963962644,rms,1639699922,1000,2.24701207280159,2.2520521357655525
1500,1.928529728204012,0.017801236659288344,rms,1639699922,1500,1.9107284915447236,1.928529728204012
2000,1.4529746323823929,0.08304669499397277,rms,1639699922,2000,1.3699279373884201,1.4529746323823929
2500,1.0999117512255907,0.11362647958099847,rms,1639699922,2500,0.9862852716445922,1.0999117512255907
3000,0.9375033508986235,0.11287111155688767,rms,1639699922,3000,0.8246322393417358,0.9375033508986235
3500,0.8786190580576658,0.1650238784402609,rms,1639699922,3500,0.7135951796174049,0.8786190580576658
4000,0.7872860226780176,0.13514820821583273,rms,1639699922,4000,0.6521378144621849,0.7872860226780176
4500,0.7592796683311462,0.14282525092363363,rms,1639699922,4500,0.6164544174075126,0.7592796683311462
4500,0.7592796683311462,0.19800615683197975,rms,1639699922,5000,0.5681359693408012,0.766142126172781
