best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4660391435027122,-0.0038211587071419473,rms,336498026,500,2.469860302209854,2.4660391435027122
1000,2.259570613503456,0.01938870370388024,rms,336498026,1000,2.240181909799576,2.259570613503456
1500,1.903778001666069,0.08718834578990942,rms,336498026,1500,1.8165896558761596,1.903778001666069
2000,1.403156716376543,0.08993900015950196,rms,336498026,2000,1.313217716217041,1.403156716376543
2500,1.1016245167702436,0.14007642976939683,rms,336498026,2500,0.9615480870008468,1.1016245167702436
3000,0.9731724094599485,0.1745686902850866,rms,336498026,3000,0.798603719174862,0.9731724094599485
3500,0.8674173913896084,0.150492192953825,rms,336498026,3500,0.7169251984357834,0.8674173913896084
4000,0.8015807308256626,0.1455651588737965,rms,336498026,4000,0.6560155719518661,0.8015807308256626
4500,0.7977296747267246,0.16848454549908642,rms,336498026,4500,0.6292451292276382,0.7977296747267246
5000,0.7680556550621986,0.17318224608898158,rms,336498026,5000,0.594873408973217,0.7680556550621986
