best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.465430051088333,0.04057389140129075,rms,281919623,500,2.4248561596870424,2.465430051088333
1000,2.2394540905952454,-0.005609573125839429,rms,281919623,1000,2.245063663721085,2.2394540905952454
1500,1.8705834560096264,0.05678475663065918,rms,281919623,1500,1.8137986993789672,1.8705834560096264
2000,1.3783652409911156,0.005998009741306376,rms,281919623,2000,1.3723672312498092,1.3783652409911156
2500,1.0458800252526999,0.06884265504777431,rms,281919623,2500,0.9770373702049255,1.0458800252526999
3000,0.9287582170218229,0.1370215984433889,rms,281919623,3000,0.791736618578434,0.9287582170218229
3500,0.8457933831959963,0.12895169682800767,rms,281919623,3500,0.7168416863679886,0.8457933831959963
4000,0.8060571290552616,0.14728082850575452,rms,281919623,4000,0.6587763005495071,0.8060571290552616
4500,0.7779117096215487,0.16289367116987707,rms,281919623,4500,0.6150180384516716,0.7779117096215487
5000,0.7424115687608719,0.1734409821033478,rms,281919623,5000,0.5689705866575241,0.7424115687608719
