best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.425367198884487,0.0015166029334068298,rms,1718616343,500,2.4238505959510803,2.425367198884487
1000,2.278454840183258,0.056115738153457606,rms,1718616343,1000,2.2223391020298005,2.278454840183258
1500,1.9130260348320007,0.038916066884994605,rms,1718616343,1500,1.8741099679470061,1.9130260348320007
2000,1.5290660187602043,0.10593167036771778,rms,1718616343,2000,1.4231343483924865,1.5290660187602043
2500,1.170843031257391,0.14554452881216995,rms,1718616343,2500,1.025298502445221,1.170843031257391
3000,0.9697375427931547,0.13336162917315963,rms,1718616343,3000,0.8363759136199951,0.9697375427931547
3500,0.8540971260517836,0.12995026968419554,rms,1718616343,3500,0.724146856367588,0.8540971260517836
4000,0.812551680020988,0.13900912027806045,rms,1718616343,4000,0.6735425597429275,0.812551680020988
4500,0.797400489449501,0.1773119410872459,rms,1718616343,4500,0.6200885483622551,0.797400489449501
5000,0.7652647588402033,0.18123030699789522,rms,1718616343,5000,0.5840344518423081,0.7652647588402033
