best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.452859841287136,0.026550613343715668,rms,1258359901,500,2.4263092279434204,2.452859841287136
1000,2.31746319681406,0.05268135577440258,rms,1258359901,1000,2.2647818410396576,2.31746319681406
1500,1.993952687829733,0.02566136464476587,rms,1258359901,1500,1.968291323184967,1.993952687829733
2000,1.5363633632659912,0.08329852759838108,rms,1258359901,2000,1.4530648356676101,1.5363633632659912
2500,1.1306921299546957,0.08000413678586482,rms,1258359901,2500,1.0506879931688309,1.1306921299546957
3000,0.9588217437267303,0.12980633407831188,rms,1258359901,3000,0.8290154096484185,0.9588217437267303
3500,0.9019397683441639,0.16435010626912117,rms,1258359901,3500,0.7375896620750427,0.9019397683441639
4000,0.8430692628026009,0.18327588051557542,rms,1258359901,4000,0.6597933822870254,0.8430692628026009
4500,0.7468166351318359,0.1579826188087463,rms,1258359901,4500,0.5888340163230896,0.7468166351318359
4500,0.7468166351318359,0.1872133556753397,rms,1258359901,5000,0.583831325173378,0.7710446808487177
