best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4567511826753616,0.02510789215564735,rms,922641176,500,2.4316432905197143,2.4567511826753616
1000,2.2744219452142715,0.0884171038866044,rms,922641176,1000,2.186004841327667,2.2744219452142715
1500,1.890413012355566,0.062393284887075406,rms,922641176,1500,1.8280197274684906,1.890413012355566
2000,1.476749088615179,0.169391717761755,rms,922641176,2000,1.307357370853424,1.476749088615179
2500,1.0793058965355158,0.13280191458761692,rms,922641176,2500,0.9465039819478989,1.0793058965355158
3000,0.9193217307329178,0.14552464425563816,rms,922641176,3000,0.7737970864772796,0.9193217307329178
3500,0.8416611440479755,0.17768289551138883,rms,922641176,3500,0.6639782485365867,0.8416611440479755
4000,0.8401537835597992,0.19464954167604442,rms,922641176,4000,0.6455042418837548,0.8401537835597992
4500,0.7592296283692122,0.12999112300574778,rms,922641176,4500,0.6292385053634644,0.7592296283692122
5000,0.7254692073911428,0.15820822946727275,rms,922641176,5000,0.5672609779238701,0.7254692073911428
