best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4325120076537132,0.12735093683004362,meanabs_nocorr,370076197,500,2.3051610708236696,2.4325120076537132
1000,2.422137163579464,0.1583456715941427,meanabs_nocorr,370076197,1000,2.2637914919853213,2.422137163579464
1500,2.3602278232574463,0.21889907002449016,meanabs_nocorr,370076197,1500,2.141328753232956,2.3602278232574463
2000,2.1904053315520287,0.1620212504267693,meanabs_nocorr,370076197,2000,2.0283840811252594,2.1904053315520287
2500,1.9035430699586868,0.20181444704532625,meanabs_nocorr,370076197,2500,1.7017286229133606,1.9035430699586868
3000,1.7508945539593697,0.3257511547207832,meanabs_nocorr,370076197,3000,1.4251433992385865,1.7508945539593697
3500,1.6026187017560005,0.36573058634996425,meanabs_nocorr,370076197,3500,1.2368881154060363,1.6026187017560005
4000,1.576984941959381,0.4883082884550094,meanabs_nocorr,370076197,4000,1.0886766535043717,1.576984941959381
4000,1.576984941959381,0.7343170207738876,meanabs_nocorr,370076197,4500,0.9547590899467469,1.6890761107206345
4000,1.576984941959381,0.9943891932070256,meanabs_nocorr,370076197,5000,0.7917774188518524,1.786166612058878
