best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.548744060099125,0.24364815860986688,meanabs_nocorr,482242919,500,2.305095901489258,2.548744060099125
1000,2.4394069761037827,0.17254756391048431,meanabs_nocorr,482242919,1000,2.2668594121932983,2.4394069761037827
1500,2.3139860183000565,0.17732797920703902,meanabs_nocorr,482242919,1500,2.1366580390930174,2.3139860183000565
2000,2.1495025604963303,0.16714482128620145,meanabs_nocorr,482242919,2000,1.9823577392101288,2.1495025604963303
2500,1.7960784696042538,0.22928728684782973,meanabs_nocorr,482242919,2500,1.566791182756424,1.7960784696042538
3000,1.6522995494306087,0.33543306693434705,meanabs_nocorr,482242919,3000,1.3168664824962617,1.6522995494306087
3500,1.6036124750971794,0.47046708136796944,meanabs_nocorr,482242919,3500,1.13314539372921,1.6036124750971794
3500,1.6036124750971794,0.6331683816015721,meanabs_nocorr,482242919,4000,0.9938468998670578,1.6270152814686298
3500,1.6036124750971794,0.8912293474376202,meanabs_nocorr,482242919,4500,0.823880786895752,1.7151101343333721
3500,1.6036124750971794,1.4163194431364536,meanabs_nocorr,482242919,5000,0.6185341531038284,2.034853596240282
