best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5160320699214935,0.2133160793781279,meanabs_nocorr,281919623,500,2.3027159905433656,2.5160320699214935
1000,2.442199759185314,0.1818262216448785,meanabs_nocorr,281919623,1000,2.2603735375404357,2.442199759185314
1500,2.314404919743538,0.15364220678806317,meanabs_nocorr,281919623,1500,2.1607627129554747,2.314404919743538
2000,1.9131918288767338,0.15695887699723254,meanabs_nocorr,281919623,2000,1.7562329518795012,1.9131918288767338
2500,1.6564862541854382,0.24704404160380355,meanabs_nocorr,281919623,2500,1.4094422125816346,1.6564862541854382
3000,1.6107338592410088,0.4093141636252404,meanabs_nocorr,281919623,3000,1.2014196956157683,1.6107338592410088
3000,1.6107338592410088,0.5890191961824893,meanabs_nocorr,281919623,3500,1.0361969786882401,1.6252161748707294
3000,1.6107338592410088,0.911731890887022,meanabs_nocorr,281919623,4000,0.8826089245080948,1.7943408153951168
3000,1.6107338592410088,1.2425577917695045,meanabs_nocorr,281919623,4500,0.6811544245481491,1.9237122163176537
3000,1.6107338592410088,1.7271564383804798,meanabs_nocorr,281919623,5000,0.48906013697385786,2.2162165753543377
