best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4787081480026245,0.17977813005447407,meanabs_nocorr,130604721,500,2.2989300179481504,2.4787081480026245
1000,2.3824743777513504,0.12712821543216712,meanabs_nocorr,130604721,1000,2.2553461623191833,2.3824743777513504
1500,2.315044991672039,0.20184193581342713,meanabs_nocorr,130604721,1500,2.113203055858612,2.315044991672039
2000,2.0886498764157295,0.197429910004139,meanabs_nocorr,130604721,2000,1.8912199664115905,2.0886498764157295
2500,1.756794672459364,0.2820685414969921,meanabs_nocorr,130604721,2500,1.4747261309623718,1.756794672459364
3000,1.6345028169453144,0.3992885513603688,meanabs_nocorr,130604721,3000,1.2352142655849456,1.6345028169453144
3000,1.6345028169453144,0.5627376644313336,meanabs_nocorr,130604721,3500,1.0749528759717941,1.6376905404031277
3000,1.6345028169453144,0.7967118813097477,meanabs_nocorr,130604721,4000,0.9102644169330597,1.7069762982428074
3000,1.6345028169453144,1.1224953930079937,meanabs_nocorr,130604721,4500,0.7057450723648071,1.8282404653728008
3000,1.6345028169453144,1.5951570934057235,meanabs_nocorr,130604721,5000,0.493547902405262,2.0887049958109856
