best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.455219231545925,0.07898372501134876,meanabs_nocorr,2022903755,500,2.3762355065345764,2.455219231545925
1000,2.443158946931362,0.08596620887517936,meanabs_nocorr,2022903755,1000,2.357192738056183,2.443158946931362
1500,2.4206399619579315,0.06852793097496024,meanabs_nocorr,2022903755,1500,2.3521120309829713,2.4206399619579315
2000,2.4115177392959595,0.08995016336441042,meanabs_nocorr,2022903755,2000,2.321567575931549,2.4115177392959595
2500,2.3436742424964905,0.07505940914154063,meanabs_nocorr,2022903755,2500,2.26861483335495,2.3436742424964905
3000,2.300108529627323,0.11698613315820694,meanabs_nocorr,2022903755,3000,2.183122396469116,2.300108529627323
3500,2.212092347443104,0.1025976362824439,meanabs_nocorr,2022903755,3500,2.10949471116066,2.212092347443104
4000,2.1627922616899014,0.11814667329192163,meanabs_nocorr,2022903755,4000,2.0446455883979797,2.1627922616899014
4500,2.0356841422617435,0.083225731998682,meanabs_nocorr,2022903755,4500,1.9524584102630616,2.0356841422617435
5000,1.8466815203428268,0.14017198860645297,meanabs_nocorr,2022903755,5000,1.7065095317363739,1.8466815203428268
