best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.489742711186409,0.10616503059864035,meanabs_nocorr,1497939373,500,2.3835776805877686,2.489742711186409
1000,2.458213783800602,0.09767968565225615,meanabs_nocorr,1497939373,1000,2.360534098148346,2.458213783800602
1500,2.405339553952217,0.06729206383228314,meanabs_nocorr,1497939373,1500,2.338047490119934,2.405339553952217
2000,2.384908117353916,0.1004153075814247,meanabs_nocorr,1497939373,2000,2.2844928097724915,2.384908117353916
2500,2.3288024961948395,0.12197440981864949,meanabs_nocorr,1497939373,2500,2.20682808637619,2.3288024961948395
3000,2.2641627937555313,0.13223796188831338,meanabs_nocorr,1497939373,3000,2.131924831867218,2.2641627937555313
3500,2.0333909280598164,0.10458990171551696,meanabs_nocorr,1497939373,3500,1.9288010263442994,2.0333909280598164
4000,1.72965482249856,0.10487192288041114,meanabs_nocorr,1497939373,4000,1.6247828996181488,1.72965482249856
4500,1.6694484204053879,0.22608840167522426,meanabs_nocorr,1497939373,4500,1.4433600187301636,1.6694484204053879
5000,1.5915308557450771,0.2780689583718776,meanabs_nocorr,1497939373,5000,1.3134618973731995,1.5915308557450771
