best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.449690990149975,0.074911374747753,meanabs_nocorr,1970508508,500,2.374779615402222,2.449690990149975
500,2.449690990149975,0.10290366172790533,meanabs_nocorr,1970508508,1000,2.3593974137306213,2.4623010754585266
1500,2.4302003011107445,0.08328266710042964,meanabs_nocorr,1970508508,1500,2.346917634010315,2.4302003011107445
2000,2.413373738527298,0.09994989514350872,meanabs_nocorr,1970508508,2000,2.3134238433837893,2.413373738527298
2500,2.356837436556816,0.09549487292766567,meanabs_nocorr,1970508508,2500,2.2613425636291504,2.356837436556816
3000,2.330304190516472,0.11004975736141187,meanabs_nocorr,1970508508,3000,2.22025443315506,2.330304190516472
3500,2.311047911643982,0.17391555786132828,meanabs_nocorr,1970508508,3500,2.1371323537826536,2.311047911643982
4000,1.9383986666798592,0.10589832454919823,meanabs_nocorr,1970508508,4000,1.832500342130661,1.9383986666798592
4500,1.761070091277361,0.17616691187024114,meanabs_nocorr,1970508508,4500,1.5849031794071198,1.761070091277361
5000,1.6636904031038284,0.2563334828615189,meanabs_nocorr,1970508508,5000,1.4073569202423095,1.6636904031038284
