best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4612478613853455,0.07907127857208263,meanabs_nocorr,1225032379,500,2.382176582813263,2.4612478613853455
500,2.4612478613853455,0.10297145456075674,meanabs_nocorr,1225032379,1000,2.363880636692047,2.466852091252804
1500,2.4115196242928505,0.07023348003625873,meanabs_nocorr,1225032379,1500,2.3412861442565918,2.4115196242928505
1500,2.4115196242928505,0.1417474919557571,meanabs_nocorr,1225032379,2000,2.3042111372947693,2.4459586292505264
2500,2.317694991827011,0.06258701920509324,meanabs_nocorr,1225032379,2500,2.255107972621918,2.317694991827011
3000,2.300275407731533,0.10087247699499136,meanabs_nocorr,1225032379,3000,2.1994029307365417,2.300275407731533
3500,2.267088420689106,0.1343152025341987,meanabs_nocorr,1225032379,3500,2.1327732181549073,2.267088420689106
4000,2.046958167105913,0.10210009291768074,meanabs_nocorr,1225032379,4000,1.9448580741882324,2.046958167105913
4500,1.8136684820055962,0.1439055570960044,meanabs_nocorr,1225032379,4500,1.6697629249095918,1.8136684820055962
5000,1.7132532820105553,0.23526094287633903,meanabs_nocorr,1225032379,5000,1.4779923391342162,1.7132532820105553
