best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.471257835626602,0.1727940165996551,rms,2022903755,500,2.298463819026947,2.471257835626602
1000,2.1794223450124264,0.0691308759152891,rms,2022903755,1000,2.1102914690971373,2.1794223450124264
1500,1.668900165706873,0.2514220215380192,rms,2022903755,1500,1.4174781441688538,1.668900165706873
2000,1.5603654235601425,0.44698044002056125,rms,2022903755,2000,1.1133849835395813,1.5603654235601425
2000,1.5603654235601425,0.8425394555926323,rms,2022903755,2500,0.8817207479476928,1.7242602035403252
2000,1.5603654235601425,1.5619342732429504,rms,2022903755,3000,0.5902964216470719,2.1522306948900223
2000,1.5603654235601425,2.077830784022808,rms,2022903755,3500,0.3308323919773102,2.4086631760001183
2000,1.5603654235601425,2.476046513915062,rms,2022903755,4000,0.1821375748515129,2.658184088766575
2000,1.5603654235601425,2.854269524142146,rms,2022903755,4500,0.12806591667234898,2.982335440814495
2000,1.5603654235601425,2.9169324250519275,rms,2022903755,5000,0.10786249622702598,3.0247949212789536
