best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.434998519718647,0.13745579510927186,rms,1310941852,500,2.297542724609375,2.434998519718647
1000,2.145639982074499,0.0611552856862545,rms,1310941852,1000,2.0844846963882446,2.145639982074499
1500,1.639055859297514,0.2260193364322185,rms,1310941852,1500,1.4130365228652955,1.639055859297514
2000,1.637718454003334,0.5324257767200471,rms,1310941852,2000,1.105292677283287,1.637718454003334
2000,1.637718454003334,0.9286591757833957,rms,1310941852,2500,0.8475209611654282,1.776180136948824
2000,1.637718454003334,1.5198694898188114,rms,1310941852,3000,0.5817530581355095,2.101622547954321
2000,1.637718454003334,1.9956389489769935,rms,1310941852,3500,0.3143424940109253,2.309981442987919
2000,1.637718454003334,2.5243219374865293,rms,1310941852,4000,0.18487775929272174,2.709199696779251
2000,1.637718454003334,2.8838136276602744,rms,1310941852,4500,0.11860771417617798,3.0024213418364525
2000,1.637718454003334,2.9773273702710865,rms,1310941852,5000,0.1070142600685358,3.0843416303396225
