best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.460126869380474,0.08772785633802416,meanabs,370076197,500,2.37239901304245,2.460126869380474
1000,2.43583395332098,0.08375250428915004,meanabs,370076197,1000,2.35208144903183,2.43583395332098
1500,2.067160103470087,0.054720536619425,meanabs,370076197,1500,2.012439566850662,2.067160103470087
2000,1.6931369751691818,0.25930793225765236,meanabs,370076197,2000,1.4338290429115295,1.6931369751691818
2500,1.4507287368178368,0.22727560728788365,meanabs,370076197,2500,1.223453129529953,1.4507287368178368
3000,1.398414772003889,0.2868940596282483,meanabs,370076197,3000,1.1115207123756408,1.398414772003889
3000,1.398414772003889,0.4116768144071101,meanabs,370076197,3500,1.0269364923238755,1.4386133067309856
3000,1.398414772003889,0.4802310927212239,meanabs,370076197,4000,0.9541847878694534,1.4344158805906773
3000,1.398414772003889,0.6519161622226238,meanabs,370076197,4500,0.8432127338647842,1.495128896087408
3000,1.398414772003889,0.8761755514144898,meanabs,370076197,5000,0.7466587883234024,1.6228343397378922
