best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4832334965467453,0.10116263806819914,meanabs,1426323417,500,2.382070858478546,2.4832334965467453
1000,2.398136004805565,0.04550519168376921,meanabs,1426323417,1000,2.3526308131217957,2.398136004805565
1500,2.3555330634117126,0.07211827754974376,meanabs,1426323417,1500,2.283414785861969,2.3555330634117126
2000,1.710382528603077,0.10884603887796396,meanabs,1426323417,2000,1.601536489725113,1.710382528603077
2500,1.5269703678786755,0.22284155175089837,meanabs,1426323417,2500,1.304128816127777,1.5269703678786755
3000,1.4414501339197159,0.2786500912904739,meanabs,1426323417,3000,1.162800042629242,1.4414501339197159
3000,1.4414501339197159,0.3969344253838063,meanabs,1426323417,3500,1.0902376455068588,1.487172070890665
3000,1.4414501339197159,0.5375437085330487,meanabs,1426323417,4000,0.9937078076601028,1.5312515161931515
4500,1.4309206381440163,0.5050134721398354,meanabs,1426323417,4500,0.9259071660041809,1.4309206381440163
4500,1.4309206381440163,0.7183882796764374,meanabs,1426323417,5000,0.8311813569068909,1.5495696365833282
