best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4221545681357384,0.058427680432796336,meanabs,188292180,500,2.363726887702942,2.4221545681357384
500,2.4221545681357384,0.10395587891340252,meanabs,188292180,1000,2.3462321543693543,2.450188033282757
1500,2.3237989246845245,0.04643507122993462,meanabs,188292180,1500,2.27736385345459,2.3237989246845245
2000,1.6974073685705662,0.14680320397019386,meanabs,188292180,2000,1.5506041646003723,1.6974073685705662
2500,1.502025943249464,0.2153874711692334,meanabs,188292180,2500,1.2866384720802306,1.502025943249464
3000,1.4558911956846714,0.2969505406916142,meanabs,188292180,3000,1.1589406549930572,1.4558911956846714
3500,1.3827750757336617,0.2971864578127861,meanabs,188292180,3500,1.0855886179208756,1.3827750757336617
3500,1.3827750757336617,0.38169116437435147,meanabs,188292180,4000,1.0067236804962159,1.3884148448705673
3500,1.3827750757336617,0.5202403604984284,meanabs,188292180,4500,0.9312609493732452,1.4515013098716736
3500,1.3827750757336617,0.7391079692542553,meanabs,188292180,5000,0.84372354388237,1.5828315131366253
