best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.439209707081318,0.07020524054765698,rms,2022903755,500,2.369004466533661,2.439209707081318
1000,2.40565437823534,0.05802329808473594,rms,2022903755,1000,2.347631080150604,2.40565437823534
1500,2.359349764883518,0.05576229721307735,rms,2022903755,1500,2.303587467670441,2.359349764883518
2000,1.7062835991382599,0.09815191507339471,rms,2022903755,2000,1.6081316840648652,1.7062835991382599
2500,1.4796066731214523,0.17749964296817788,rms,2022903755,2500,1.3021070301532744,1.4796066731214523
3000,1.472903247922659,0.3127187894284724,rms,2022903755,3000,1.1601844584941865,1.472903247922659
3500,1.381175734102726,0.30964680939912803,rms,2022903755,3500,1.071528924703598,1.381175734102726
3500,1.381175734102726,0.47170957565307614,rms,2022903755,4000,0.9747450834512711,1.4464546591043472
3500,1.381175734102726,0.540202676653862,rms,2022903755,4500,0.8918651050329208,1.4320677816867828
3500,1.381175734102726,0.7281691126525403,rms,2022903755,5000,0.800236177444458,1.5284052900969982
