best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.485598959028721,0.12020016342401485,rms,1258359901,500,2.365398795604706,2.485598959028721
1000,2.468324176967144,0.11567478626966476,rms,1258359901,1000,2.3526493906974792,2.468324176967144
1500,2.334340237081051,0.07584306567907317,rms,1258359901,1500,2.2584971714019777,2.334340237081051
2000,1.7906685397028923,0.25655147045850746,rms,1258359901,2000,1.5341170692443848,1.7906685397028923
2500,1.4742538034915924,0.19856998443603513,rms,1258359901,2500,1.2756838190555573,1.4742538034915924
3000,1.4624944292008877,0.31158710166811954,rms,1258359901,3000,1.1509073275327681,1.4624944292008877
3000,1.4624944292008877,0.39888413578271864,rms,1258359901,3500,1.0641688895225525,1.4630530253052711
4000,1.3803172819316387,0.3815570078790188,rms,1258359901,4000,0.9987602740526199,1.3803172819316387
4000,1.3803172819316387,0.6328579658269882,rms,1258359901,4500,0.9147382503747941,1.5475962162017822
4000,1.3803172819316387,0.701106204688549,rms,1258359901,5000,0.8218156331777573,1.5229218378663063
