best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.462083473801613,0.09526506006717694,rms,482242919,500,2.366818413734436,2.462083473801613
1000,2.41976610571146,0.06915577560663211,rms,482242919,1000,2.350610330104828,2.41976610571146
1500,2.3519508242607117,0.06812356472015368,rms,482242919,1500,2.283827259540558,2.3519508242607117
2000,1.6915731206536293,0.055669616758823315,rms,482242919,2000,1.635903503894806,1.6915731206536293
2500,1.5058934167027473,0.2196593430638314,rms,482242919,2500,1.286234073638916,1.5058934167027473
3000,1.4264649264514446,0.25261223241686825,rms,482242919,3000,1.1738526940345764,1.4264649264514446
3000,1.4264649264514446,0.4183119894564151,rms,482242919,3500,1.0720109617710114,1.4903229512274265
3000,1.4264649264514446,0.4741276417672634,rms,482242919,4000,0.9906345653533936,1.464762207120657
3000,1.4264649264514446,0.5589073772728443,rms,482242919,4500,0.895310954451561,1.4542183317244053
3000,1.4264649264514446,0.7725478748977185,rms,482242919,5000,0.803219102025032,1.5757669769227505
