best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.452932707965374,0.07662943333387373,rms,1225032379,500,2.3763032746315003,2.452932707965374
1000,2.420198604464531,0.0726344484090804,rms,1225032379,1000,2.3475641560554505,2.420198604464531
1500,2.3508803471922874,0.0750203713774682,rms,1225032379,1500,2.2758599758148192,2.3508803471922874
2000,1.7753689177334309,0.15035539105534546,rms,1225032379,2000,1.6250135266780854,1.7753689177334309
2500,1.4383055679500103,0.13310172364115713,rms,1225032379,2500,1.3052038443088532,1.4383055679500103
2500,1.4383055679500103,0.31411813154816626,rms,1225032379,3000,1.1645788741111756,1.4786970056593418
2500,1.4383055679500103,0.4169482646882534,rms,1225032379,3500,1.0634628587961197,1.480411123484373
4000,1.4160486608743668,0.4384386730194092,rms,1225032379,4000,0.9776099878549576,1.4160486608743668
4000,1.4160486608743668,0.5541624848544597,rms,1225032379,4500,0.8958875674009323,1.450050052255392
4000,1.4160486608743668,0.7825305385887623,rms,1225032379,5000,0.8053586894273758,1.587889228016138
