best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.424616366624832,0.1247363412380218,meanabs,1109572572,500,2.2998800253868104,2.424616366624832
1000,2.1352417692542076,0.1107354387640953,meanabs,1109572572,1000,2.0245063304901123,2.1352417692542076
1500,1.7207688763737679,0.2986570814251899,meanabs,1109572572,1500,1.422111794948578,1.7207688763737679
2000,1.641612995415926,0.5072758467495442,meanabs,1109572572,2000,1.1343371486663818,1.641612995415926
2000,1.641612995415926,0.827323061823845,meanabs,1109572572,2500,0.9179981076717376,1.7453211694955826
2000,1.641612995415926,1.2300072525441648,meanabs,1109572572,3000,0.6673590663075447,1.8973663188517094
2000,1.641612995415926,1.7490560443699361,meanabs,1109572572,3500,0.4192323578894138,2.16828840225935
2000,1.641612995415926,2.4763054591417313,meanabs,1109572572,4000,0.22905498325824739,2.7053604423999786
2000,1.641612995415926,2.7019661903381347,meanabs,1109572572,4500,0.14708567261695862,2.8490518629550934
2000,1.641612995415926,3.0211792290210724,meanabs,1109572572,5000,0.11459129303693771,3.13577052205801
