best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4584764689207077,0.1592219895124436,meanabs,129344154,500,2.299254479408264,2.4584764689207077
1000,2.07638867944479,0.09764016598463066,meanabs,129344154,1000,1.9787485134601592,2.07638867944479
1500,1.719678420573473,0.34177882030606277,meanabs,129344154,1500,1.3778996002674102,1.719678420573473
2000,1.6995856277644634,0.5953187088668346,meanabs,129344154,2000,1.1042669188976288,1.6995856277644634
2000,1.6995856277644634,0.8411466574668884,meanabs,129344154,2500,0.8838106745481491,1.7249573320150375
2000,1.6995856277644634,1.333157771229744,meanabs,129344154,3000,0.6223320132493972,1.9554897844791412
2000,1.6995856277644634,1.8998672035336495,meanabs,129344154,3500,0.3668013359606266,2.266668539494276
2000,1.6995856277644634,2.3979455912858247,meanabs,129344154,4000,0.20433846019208432,2.602284051477909
2000,1.6995856277644634,2.7953537034243343,meanabs,129344154,4500,0.13520456828176974,2.9305582717061043
2000,1.6995856277644634,2.972948328405619,meanabs,129344154,5000,0.11169908121228218,3.084647409617901
