best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4606481045484543,0.16342889249324788,meanabs,336498026,500,2.2972192120552064,2.4606481045484543
1000,2.1410439424216747,0.09591884538531303,meanabs,336498026,1000,2.0451250970363617,2.1410439424216747
1500,1.6816983707249165,0.2695861239731312,meanabs,336498026,1500,1.4121122467517853,1.6816983707249165
2000,1.6784333921968937,0.5563081182539462,meanabs,336498026,2000,1.1221252739429475,1.6784333921968937
2500,1.6601194776594639,0.7723954613506794,meanabs,336498026,2500,0.8877240163087845,1.6601194776594639
2500,1.6601194776594639,1.3564512853324413,meanabs,336498026,3000,0.620108409523964,1.9765596948564053
2500,1.6601194776594639,1.843028915077448,meanabs,336498026,3500,0.3591500958800316,2.2021790109574795
2500,1.6601194776594639,2.3756983362138273,meanabs,336498026,4000,0.21086501255631446,2.5865633487701416
2500,1.6601194776594639,2.6921262181550265,meanabs,336498026,4500,0.14093647532165052,2.833062693476677
2500,1.6601194776594639,2.996167897209525,meanabs,336498026,5000,0.10943514205515385,3.105603039264679
