best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4999672323465347,0.19191971600055702,meanabs,273318888,500,2.3080475163459777,2.4999672323465347
1000,2.0765899755060673,0.14321308866143223,meanabs,273318888,1000,1.933376886844635,2.0765899755060673
1500,1.7713878117501736,0.39411014899611474,meanabs,273318888,1500,1.3772776627540588,1.7713878117501736
2000,1.6715093702077866,0.5707189375162125,meanabs,273318888,2000,1.100790432691574,1.6715093702077866
2000,1.6715093702077866,0.8455835272371769,meanabs,273318888,2500,0.8728719401359558,1.7184554673731327
2000,1.6715093702077866,1.3788831892609597,meanabs,273318888,3000,0.6059884366393089,1.9848716259002686
2000,1.6715093702077866,1.9539754763245583,meanabs,273318888,3500,0.360019288957119,2.3139947652816772
2000,1.6715093702077866,2.382103286087513,meanabs,273318888,4000,0.21205229371786116,2.594155579805374
2000,1.6715093702077866,2.8130406022071837,meanabs,273318888,4500,0.14212046265602113,2.955161064863205
2000,1.6715093702077866,2.987665984034538,meanabs,273318888,5000,0.1159853458404541,3.1036513298749924
