best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.456325113773346,0.1575469899177553,meanabs,676750256,500,2.2987781238555907,2.456325113773346
1000,2.0587765388190746,0.0941277651488781,meanabs,676750256,1000,1.9646487736701965,2.0587765388190746
1500,1.6454670913517475,0.2663687713444234,meanabs,676750256,1500,1.3790983200073241,1.6454670913517475
1500,1.6454670913517475,0.5609815081954002,meanabs,676750256,2000,1.1123636329174043,1.6733451411128044
1500,1.6454670913517475,0.8296611638367176,meanabs,676750256,2500,0.8830565071105957,1.7127176709473133
1500,1.6454670913517475,1.3999034766852856,meanabs,676750256,3000,0.6049065846204758,2.0048100613057613
1500,1.6454670913517475,2.0130689452588557,meanabs,676750256,3500,0.35273078724741935,2.365799732506275
1500,1.6454670913517475,2.4335052924603224,meanabs,676750256,4000,0.2021334958821535,2.635638788342476
1500,1.6454670913517475,2.7340415079146623,meanabs,676750256,4500,0.1375352781265974,2.8715767860412598
1500,1.6454670913517475,2.9337642266601325,meanabs,676750256,5000,0.11363870657980442,3.047402933239937
