best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4780320301651955,0.14011474043130878,meanabs,188292180,500,2.3379172897338867,2.4780320301651955
1000,2.103399410843849,0.20057123482227324,meanabs,188292180,1000,1.902828176021576,2.103399410843849
1500,1.7242157720029354,0.37762067779898634,meanabs,188292180,1500,1.346595094203949,1.7242157720029354
2000,1.6621662564575672,0.5587712271511556,meanabs,188292180,2000,1.1033950293064116,1.6621662564575672
2000,1.6621662564575672,0.9857870072126389,meanabs,188292180,2500,0.8622379422187805,1.8480249494314194
2000,1.6621662564575672,1.4404248434305191,meanabs,188292180,3000,0.5995572891831398,2.039982132613659
2000,1.6621662564575672,2.006693664342165,meanabs,188292180,3500,0.34352859914302825,2.3502222634851933
2000,1.6621662564575672,2.5050583766400814,meanabs,188292180,4000,0.21122197940945625,2.7162803560495377
2000,1.6621662564575672,2.846643774583936,meanabs,188292180,4500,0.13322718553245066,2.9798709601163864
2000,1.6621662564575672,2.88933583304286,meanabs,188292180,5000,0.1136630479991436,3.0029988810420036
