best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.492150768637657,0.16087023675441747,meanabs,1722602715,500,2.3312805318832397,2.492150768637657
1000,1.9898638352751732,0.14951212853193274,meanabs,1722602715,1000,1.8403517067432404,1.9898638352751732
1500,1.717460636049509,0.3791357959806918,meanabs,1722602715,1500,1.3383248400688172,1.717460636049509
2000,1.6526114381849766,0.5631504894793034,meanabs,1722602715,2000,1.0894609487056732,1.6526114381849766
2000,1.6526114381849766,0.9386733317375183,meanabs,1722602715,2500,0.872806624174118,1.8114799559116364
2000,1.6526114381849766,1.4728375506401061,meanabs,1722602715,3000,0.626332910656929,2.099170461297035
2000,1.6526114381849766,1.9841400027275085,meanabs,1722602715,3500,0.36589168608188627,2.350031688809395
2000,1.6526114381849766,2.4019498217850925,meanabs,1722602715,4000,0.21879251785576342,2.620742339640856
2000,1.6526114381849766,2.830887051001191,meanabs,1722602715,4500,0.14970191411674022,2.9805889651179314
2000,1.6526114381849766,3.042486794292927,meanabs,1722602715,5000,0.11346321552991867,3.1559500098228455
