best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4866749346256256,0.15452386736869794,meanabs,1310941852,500,2.3321510672569277,2.4866749346256256
1000,1.99878341704607,0.16818644076585776,meanabs,1310941852,1000,1.8305969762802123,1.99878341704607
1500,1.7095317244529724,0.3816337954998017,meanabs,1310941852,1500,1.3278979289531707,1.7095317244529724
2000,1.6506748013198376,0.5817642478644849,meanabs,1310941852,2000,1.0689105534553527,1.6506748013198376
2000,1.6506748013198376,1.085410067886114,meanabs,1310941852,2500,0.8466965723037719,1.932106640189886
2000,1.6506748013198376,1.3445511512458324,meanabs,1310941852,3000,0.586016109585762,1.9305672608315945
2000,1.6506748013198376,1.8908414407074452,meanabs,1310941852,3500,0.3552141511440277,2.246055591851473
2000,1.6506748013198376,2.4330666008591653,meanabs,1310941852,4000,0.20476040810346605,2.6378270089626312
2000,1.6506748013198376,2.7654024636745453,meanabs,1310941852,4500,0.14206400752067566,2.907466471195221
2000,1.6506748013198376,2.9680374877899887,meanabs,1310941852,5000,0.11084909565746784,3.0788865834474564
