best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.557861715555191,0.2250227844715118,meanabs,736896387,500,2.3328389310836792,2.557861715555191
1000,2.0313678570091724,0.16023489907383914,meanabs,736896387,1000,1.8711329579353333,2.0313678570091724
1500,1.7120945192873478,0.3798658825457095,meanabs,736896387,1500,1.3322286367416383,1.7120945192873478
2000,1.6807634010910988,0.5887748989462853,meanabs,736896387,2000,1.0919885021448135,1.6807634010910988
2000,1.6807634010910988,1.0660898503661156,meanabs,736896387,2500,0.8468848723173141,1.9129747226834297
2000,1.6807634010910988,1.5529770985245706,meanabs,736896387,3000,0.5894310787320137,2.142408177256584
2000,1.6807634010910988,2.167246262431145,meanabs,736896387,3500,0.3418821106851101,2.509128373116255
2000,1.6807634010910988,2.6443951581418514,meanabs,736896387,4000,0.2092081005871296,2.853603258728981
2000,1.6807634010910988,2.8537774605304005,meanabs,736896387,4500,0.1421415062993765,2.9959189668297768
2000,1.6807634010910988,2.9405027398467065,meanabs,736896387,5000,0.11243992358446121,3.0529426634311676
