best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4932778403162956,0.16558252543210994,meanabs,370076197,500,2.3276953148841857,2.4932778403162956
1000,1.9530499428510666,0.13545578181743623,meanabs,370076197,1000,1.8175941610336304,1.9530499428510666
1500,1.7271766625344753,0.40761964425444597,meanabs,370076197,1500,1.3195570182800294,1.7271766625344753
2000,1.6625960022211075,0.589534319639206,meanabs,370076197,2000,1.0730616825819015,1.6625960022211075
2000,1.6625960022211075,1.0600461149215699,meanabs,370076197,2500,0.8385171061754226,1.8985632210969925
2000,1.6625960022211075,1.5458289791643618,meanabs,370076197,3000,0.5846867415308953,2.130515720695257
2000,1.6625960022211075,2.1371326617896558,meanabs,370076197,3500,0.3526672512292862,2.489799913018942
2000,1.6625960022211075,2.4421389861404896,meanabs,370076197,4000,0.20776928082108498,2.6499082669615746
2000,1.6625960022211075,2.748724074959755,meanabs,370076197,4500,0.13917419135570527,2.88789826631546
2000,1.6625960022211075,2.8826214504241943,meanabs,370076197,5000,0.1107297632098198,2.993351213634014
