best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4495786875486374,0.11603888452053068,rms,676750256,500,2.3335398030281067,2.4495786875486374
1000,2.0560015328228474,0.2694704981148244,rms,676750256,1000,1.786531034708023,2.0560015328228474
1500,1.6741111800074577,0.3740123388171197,rms,676750256,1500,1.300098841190338,1.6741111800074577
2000,1.6554554477334023,0.6010198989510536,rms,676750256,2000,1.0544355487823487,1.6554554477334023
2000,1.6554554477334023,1.006444696933031,rms,676750256,2500,0.8199399256706238,1.8263846226036549
2000,1.6554554477334023,1.5105762422084807,rms,676750256,3000,0.5622225314378738,2.0727987736463547
2000,1.6554554477334023,2.2531368070840836,rms,676750256,3500,0.31406707227230074,2.5672038793563843
2000,1.6554554477334023,2.445175839364529,rms,676750256,4000,0.18367591708898545,2.628851756453514
2000,1.6554554477334023,3.0652502762526272,rms,676750256,4500,0.1353183922916651,3.2005686685442924
2000,1.6554554477334023,2.972001452073455,rms,676750256,5000,0.10978765405714512,3.0817891061306
