best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4948800653219223,0.16340519607067128,rms,1310941852,500,2.331474869251251,2.4948800653219223
1000,1.9778079614043236,0.17121052592992791,rms,1310941852,1000,1.8065974354743957,1.9778079614043236
1500,1.6965037882328033,0.39249629378318796,rms,1310941852,1500,1.3040074944496154,1.6965037882328033
2000,1.647656075656414,0.5982638338208199,rms,1310941852,2000,1.049392241835594,1.647656075656414
2000,1.647656075656414,1.1212134446203708,rms,1310941852,2500,0.8112953108549118,1.9325087554752827
2000,1.647656075656414,1.4743857324123382,rms,1310941852,3000,0.535912512242794,2.0102982446551323
2000,1.647656075656414,1.9758858513832092,rms,1310941852,3500,0.31030516505241396,2.286191016435623
2000,1.647656075656414,2.6036335066705942,rms,1310941852,4000,0.1729693128913641,2.7766028195619583
2000,1.647656075656414,2.790443067252636,rms,1310941852,4500,0.1259669244289398,2.9164099916815758
2000,1.647656075656414,3.087525481656194,rms,1310941852,5000,0.10121581487357617,3.18874129652977
