best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.494603656232357,0.15903830617666248,rms,1431649702,500,2.3355653500556945,2.494603656232357
1000,2.204431500285864,0.20232011184096343,rms,1431649702,1000,2.0021113884449004,2.204431500285864
1500,1.8409278765320778,0.48094348818063737,rms,1431649702,1500,1.3599843883514404,1.8409278765320778
2000,1.70506114885211,0.6232371334731579,rms,1431649702,2000,1.081824015378952,1.70506114885211
2000,1.70506114885211,1.1022332914173603,rms,1431649702,2500,0.8475075989961625,1.9497408904135227
2000,1.70506114885211,1.5040830805897714,rms,1431649702,3000,0.5825582981109619,2.086641378700733
2000,1.70506114885211,2.064532639980316,rms,1431649702,3500,0.3196620097756386,2.3841946497559547
2000,1.70506114885211,2.5318920277804136,rms,1431649702,4000,0.19115854419767855,2.723050571978092
2000,1.70506114885211,2.9217907626181843,rms,1431649702,4500,0.1303092997521162,3.0521000623703003
2000,1.70506114885211,3.096837733015418,rms,1431649702,5000,0.10065196074545384,3.197489693760872
