best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.491051398217678,0.16623360723257052,rms,130604721,500,2.3248177909851075,2.491051398217678
1000,1.9773122929036617,0.1571841000020504,rms,130604721,1000,1.8201281929016113,1.9773122929036617
1500,1.6957161501049995,0.3785829737782478,rms,130604721,1500,1.3171331763267518,1.6957161501049995
2000,1.628443244844675,0.5687078566849231,rms,130604721,2000,1.059735388159752,1.628443244844675
2000,1.628443244844675,0.9893598987162113,rms,130604721,2500,0.841898729801178,1.8312586285173893
2000,1.628443244844675,1.4758302922546864,rms,130604721,3000,0.565207017660141,2.0410373099148273
2000,1.628443244844675,2.18557783305645,rms,130604721,3500,0.3250558851659298,2.5106337182223797
2000,1.628443244844675,2.6601836874336002,rms,130604721,4000,0.184980261400342,2.8451639488339424
2000,1.628443244844675,2.7808233243972063,rms,130604721,4500,0.13198778353631496,2.9128111079335213
2000,1.628443244844675,3.084950571358204,rms,130604721,5000,0.103221575319767,3.188172146677971
