alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,5000,0.7680556550621986,MLsystemsCodeLlamaHeavy\curve_rms_seed336498026.csv,cuda,2.9652360000181943,92.66362500056857,43.166884524272135,10.791721131068034,44202.889752854666,22.622955322404437,0.5725572109222412,rms,,,90314048,10299.86572265625,10788.0,336498026,12311487,1317.0635038000182,0.6501944065093994,263.41270076000364,15.185296640819214,3.7963241602048035,15549.743760198875,64.30974139648526,1367943,0.7963584866374731
,5000,0.7652772385627031,MLsystemsCodeLlamaHeavy\curve_rms_seed1301334618.csv,cuda,2.98169919999782,93.17809999993187,42.92854222186248,10.73213555546562,43958.82723518718,22.748559570295868,0.4355533719062805,rms,,,90314048,10299.86572265625,10788.0,1301334618,12311487,1316.8237296999432,0.4003599286079407,263.36474593998867,15.188061658455442,3.7970154146138606,15552.575138258373,64.29803367675504,1367943,0.7372353635728359
,4500,0.7468166351318359,MLsystemsCodeLlamaHeavy\curve_rms_seed1258359901.csv,cuda,2.969785400026012,92.80579375081288,43.10075738094707,10.775189345236768,44135.1755580898,22.65766448994455,0.577595055103302,rms,,,90314048,10299.86572265625,10788.0,1258359901,12311487,1320.8540350000258,0.8081302642822266,264.1708070000052,15.141718516989359,3.7854296292473397,15505.119761397104,64.49482592773563,1367943,0.7391550522297621
,5000,0.7632432915270329,MLsystemsCodeLlamaHeavy\curve_rms_seed2022903755.csv,cuda,2.980217200005427,93.1317875001696,42.9498896925254,10.73747242313135,43980.68704514601,22.737252807658592,0.4349774718284607,rms,,,90314048,10299.86572265625,10788.0,2022903755,12311487,1323.0149177999701,0.6341985464096069,264.602983559994,15.116987519126257,3.779246879781564,15479.795219585287,64.60033778320167,1367943,0.7781693916767836
,5000,0.7424115687608719,MLsystemsCodeLlamaHeavy\curve_rms_seed281919623.csv,cuda,2.987861100002192,93.3706593750685,42.84001019990725,10.710002549976812,43868.17044470502,22.795571136491333,0.4340331554412842,rms,,,90314048,10299.86572265625,10788.0,281919623,12311487,1317.7033217999851,0.5306112170219421,263.54066435999704,15.177923337614391,3.794480834403598,15542.193497717137,64.3409825097649,1367943,0.7541901208460331
,5000,0.7254692073911428,MLsystemsCodeLlamaHeavy\curve_rms_seed922641176.csv,cuda,2.9615226999740116,92.54758437418786,43.22100924673758,10.805252311684395,44258.31346865928,22.59462509135446,2.3243584632873535,rms,,,90314048,10299.86572265625,10788.0,922641176,12311487,1319.4914584000362,0.7427113652229309,263.8982916800072,15.1573546555968,3.7893386638992,15521.131167331123,64.42829386718927,1367943,0.7576667722314596
,5000,0.7464839722961187,MLsystemsCodeLlamaHeavy\curve_rms_seed1225032379.csv,cuda,2.9673766000196338,92.73051875061356,43.13574488629218,10.783936221573045,44171.00276356319,22.639286804349013,0.4002854824066162,rms,,,90314048,10299.86572265625,10788.0,1225032379,12311487,1320.5706675999681,0.5212017893791199,264.11413351999363,15.14496761945228,3.78624190486307,15508.446842319136,64.4809896289047,1367943,0.7043071705847979
,5000,0.7342782281339169,MLsystemsCodeLlamaHeavy\curve_meanabs_seed598422775.csv,cuda,2.880736799968872,90.02302499902726,44.43307698272994,11.108269245682486,45499.47083031546,21.97827758765314,0.47317594289779663,meanabs,,,90314048,10300.44384765625,10436.0,598422775,12311487,1321.103616599983,0.6784237623214722,264.22072331999664,15.138857958372995,3.7847144895932487,15502.190549373947,64.50701252929605,1367943,0.7624354716390371
,5000,0.7389919050037861,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1786548453.csv,cuda,2.878519799967762,89.95374374899257,44.46729878371291,11.116824695928228,45534.51395452202,21.961363219968888,0.4158768355846405,meanabs,,,90314048,10300.44384765625,10436.0,1786548453,12311487,1282.6006318000145,0.6255475282669067,256.5201263600029,15.593318375285532,3.898329593821383,15967.558016292385,62.62698397461009,1367943,0.7226226665079594
,5000,0.7803863827139139,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1426323417.csv,cuda,2.8771061999723315,89.90956874913536,44.48914676880226,11.122286692200564,45556.88629125351,21.950578307894375,0.4082636833190918,meanabs,,,90314048,10300.44384765625,10436.0,1426323417,12311487,1282.6832837999682,0.4010077714920044,256.53665675999366,15.592313591824245,3.8980783979560614,15966.529118028027,62.63101971679532,1367943,0.7635904140770435
,5000,0.7470367951318622,MLsystemsCodeLlamaHeavy\curve_meanabs_seed736896387.csv,cuda,2.8715909000020474,89.73721562506398,44.574594521771445,11.143648630442861,45644.38479029396,21.908499908462886,0.38289764523506165,meanabs,,,90314048,10300.44384765625,10436.0,736896387,12311487,1282.558062099968,0.455495148897171,256.5116124199936,15.593835936950443,3.8984589842376107,15968.087999437254,62.624905375975,1367943,0.7138524577021599
,5000,0.8006119150668383,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1722602715.csv,cuda,2.876364200026728,89.88638125083526,44.50062339074119,11.125155847685297,45568.63835211898,21.9449172975672,0.34315362572669983,meanabs,,,90314048,10300.44384765625,10436.0,1722602715,12311487,1282.0300583999488,0.3268447518348694,256.4060116799898,15.60025825366467,3.9000645634161675,15974.664451752622,62.599123945310005,1367943,0.797430420294404
,5000,0.7811228819191456,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1639699922.csv,cuda,2.8745634999941103,89.83010937481595,44.52849971839629,11.132124929599073,45597.1837116378,21.931179046585925,0.48219794034957886,meanabs,,,90314048,10300.44384765625,10436.0,1639699922,12311487,1282.0673248000094,0.6482983827590942,256.4134649600019,15.599804794276162,3.8999511985690405,15974.20010933879,62.600943593750465,1367943,0.7753382902592421
